scenario_name,regions_in_scenario,num_regions,strategy,trace_index,task_type,trace_mode,region,strategy_file,task_duration,checkpoint_size,restart_overhead,deadline_ratio,deadline_hours,env_start_hours,use_full_trace,enforce_window_bound,data_paths,window_index,cost,migrations
V100 Cross-Area (3 regions),"['us-east-1c_v100_1', 'us-east-2b_v100_1', 'us-west-2a_v100_1']",3,unified_cost_model_oracle,0,multi_region,,,,39.93888888888889,50.0,0.2,1.5,59.90833333333333,838.7166666666667,True,True,['data/converted_multi_region_aligned'],4,42.707965416666916,3
V100 Cross-Area (3 regions),"['us-east-1c_v100_1', 'us-east-2b_v100_1', 'us-west-2a_v100_1']",3,multi_region_oracle_dp,0,multi_region,,,,39.93888888888889,50.0,0.2,1.5,59.90833333333333,838.7166666666667,True,True,['data/converted_multi_region_aligned'],4,37.393199999999865,0
V100 Cross-Area (3 regions),"['us-east-1c_v100_1', 'us-east-2b_v100_1', 'us-west-2a_v100_1']",3,multi_region_rc_cr_threshold_eager_failover,0,multi_region,,,,39.93888888888889,50.0,0.2,1.5,59.90833333333333,838.7166666666667,True,True,['data/converted_multi_region_aligned'],4,44.83580583333353,5
V100 Cross-Area (3 regions),"['us-east-1c_v100_1', 'us-east-2b_v100_1', 'us-west-2a_v100_1']",3,multi_region_availability_probe_simple,0,multi_region,,,,39.93888888888889,50.0,0.2,1.5,59.90833333333333,838.7166666666667,True,True,['data/converted_multi_region_aligned'],4,44.57361208333357,4
V100 Cross-Area (3 regions),"['us-east-1c_v100_1', 'us-east-2b_v100_1', 'us-west-2a_v100_1']",3,multi_region_probe_cost_ratio,0,multi_region,,,,39.93888888888889,50.0,0.2,1.5,59.90833333333333,838.7166666666667,True,True,['data/converted_multi_region_aligned'],4,46.18265416666694,5
V100 Cross-Area (3 regions),"['us-east-1c_v100_1', 'us-east-2b_v100_1', 'us-west-2a_v100_1']",3,rc_cr_threshold,0,single_region,,us-east-1c_v100_1,,39.93888888888889,50.0,0.2,1.5,59.90833333333333,838.7166666666667,True,True,['data/converted_multi_region_aligned'],4,87.06059375000027,0
V100 Cross-Area (3 regions),"['us-east-1c_v100_1', 'us-east-2b_v100_1', 'us-west-2a_v100_1']",3,rc_cr_threshold,0,single_region,,us-east-2b_v100_1,,39.93888888888889,50.0,0.2,1.5,59.90833333333333,838.7166666666667,True,True,['data/converted_multi_region_aligned'],4,38.487149999999914,0
V100 Cross-Area (3 regions),"['us-east-1c_v100_1', 'us-east-2b_v100_1', 'us-west-2a_v100_1']",3,rc_cr_threshold,0,single_region,,us-west-2a_v100_1,,39.93888888888889,50.0,0.2,1.5,59.90833333333333,838.7166666666667,True,True,['data/converted_multi_region_aligned'],4,55.210691249999705,0
V100 Cross-Area (3 regions),"['us-east-1c_v100_1', 'us-east-2b_v100_1', 'us-west-2a_v100_1']",3,rc_cr_threshold,0,trace_mode_baseline,best_single,us-east-1c_v100_1,,39.93888888888889,50.0,0.2,1.5,59.90833333333333,179.725,True,True,['data/converted_multi_region_aligned'],0,50.16908325000004,0
V100 Cross-Area (3 regions),"['us-east-1c_v100_1', 'us-east-2b_v100_1', 'us-west-2a_v100_1']",3,rc_cr_threshold,0,trace_mode_baseline,average_single,us-east-1c_v100_1,,39.93888888888889,50.0,0.2,1.5,59.90833333333333,179.725,True,True,['data/converted_multi_region_aligned'],0,68.71354388888925,0
